lon,lat
151.067893,-34.003153
151.0500599,-33.9057692
148.7540295,-32.9297545
144.7515201,-37.7008468
150.8150767,-33.7465391
148.9438373,-37.0434657
151.1947153,-33.7787774
151.2213433,-33.7602469
150.8692499,-33.7621616
150.8797619,-33.7664592
151.6583804,-30.5019319
145.2884437,-38.0604806
152.4901859,-31.4377713
151.2860339,-33.7314383
149.3933928,-32.016902
151.7584976,-32.4057826
153.4798221,-28.5412521
152.4688184,-31.6046591
151.119782,-33.927963
151.1854984,-33.7667528
153.2951564,-28.8293545
150.8522773,-33.7837571
147.202865,-34.8130556
149.1297541,-36.2186228
149.8983177,-37.0621352
151.4578334,-33.074539
148.0191422,-34.643175
153.288278,-28.9888832
151.617004,-32.9259395
151.62395,-32.9141824
151.2805184,-33.6966744
149.5797036,-33.416434
152.971187,-31.1885228
151.1578572,-33.8729229
151.0585757,-33.8128351
145.4012972,-36.4016861
152.8697437,-30.8333598
152.812687,-31.0613228
142.7428194,-34.5766688
153.4306655,-29.113378
151.4133174,-33.4359891
150.9556046,-33.8673339
150.8929721,-34.3936798
152.7122964,-30.3429779
151.1523762,-33.8515816
148.6175243,-32.2535694
148.5858785,-32.2470664
151.6930296,-32.9795166
153.316001,-28.6831502
151.5868388,-32.7583986
151.587217,-32.751076
151.1276025,-33.8668642
151.2133797,-33.7622109
151.1330604,-33.9518692
151.6651667,-32.9177102
146.858543,-29.9660088
147.0413697,-34.7960945
151.0031563,-34.0576069
151.0155386,-34.0650361
152.9759265,-30.6568383
148.6689371,-31.7045675
152.4666615,-31.9405885
151.6867575,-33.0168525
151.7237899,-29.73849689999999
150.8542576,-33.7419302
147.4538751,-29.11573409999999
153.3206692,-28.8202709
151.5014494,-33.2597091
151.3580016,-33.4329039
149.7099578,-34.7449119
151.1114008,-33.8046558
151.0056149,-33.8337521
153.132443,-30.29466919999999
150.7100122,-33.7127325
151.080698,-34.058687
151.0565514,-33.9092542
151.3883474,-32.677953
146.0726943,-34.2768162
149.5320554,-32.3628262
144.9625388,-35.5337968
145.8326271,-31.5026719
152.9417846,-29.6931185
151.2187592,-33.7582163
150.4208625,-34.4790191
150.2503836,-30.9840254
150.2540029,-30.98151429999999
151.0834782,-34.0343388
142.0470739,-34.0954953
151.7440257,-32.9211341
151.2196016,-33.6887585
150.4275062,-34.4556989
150.9685148,-33.8080079
150.9094044,-33.8913346
151.2704739,-33.8613519
152.9775783,-30.0531367
151.0096983,-34.073108
151.1532916,-33.753662
151.7384497,-32.9406838
149.8363563,-29.4799426
NA,NA
151.1637382,-33.7752989
151.1774632,-33.87411549999999
NA,NA
146.0462181,-34.2832112
150.9538709,-33.9590078
153.4604649,-28.4410247
146.6373617,-35.9819964
151.1470186,-33.8346236
148.1048096,-35.0629516
151.0953626,-29.3213892
151.5127119,-30.5034495
151.0268716,-34.0143578
151.7565566,-32.7586793
151.1254927,-34.0452634
152.9381297,-29.7148015
150.1390527,-33.4952797
151.116222,-29.7761012
150.7767754,-34.6486774
144.8513018,-34.5037899
151.0636285,-34.0187905
151.2052774,-33.7955857
147.0317178,-35.518485
151.6963185,-32.9018906
151.0244394,-33.7520558
NA,NA
151.1960838,-33.942651
150.8337448,-34.0802161
153.0366234,-28.8535976
151.7205012,-32.922608
147.585099,-34.8694746
150.8017734,-33.7475398
150.5318944,-34.7359408
147.3019022,-35.1526924
149.2329998,-35.3728771
151.5983862,-32.7686999
151.2763503,-33.7478182
150.3197318,-33.714655
153.35368,-29.4004118
151.1472699,-33.886426
NA,NA
150.8934671,-34.4892834
150.9534391,-33.8067866
151.0741795,-33.8671938
151.0065214,-33.6609454
149.8360034,-29.473721
152.9366356,-29.6878028
151.0191411,-33.9343619
149.4438704,-35.5941558
151.4492329,-33.3621756
152.7506924,-30.4991911
151.3818464,-33.4667659
152.1598911,-32.7158728
151.9626275,-32.6556098
151.110867,-29.774815
150.8651382,-34.4143555
150.960648,-33.7138187
150.8474171,-34.67920429999999
NA,NA
151.5877402,-32.7498419
153.5677695,-28.2455441
150.712036,-33.7684964
151.2147143,-33.6860661
150.8000931,-34.5663965
150.8004026,-34.4975153
151.0761358,-33.9213915
151.0858493,-33.9276883
151.3212231,-33.6329046
151.7071016,-32.9488741
151.146009,-33.6146742
151.2416884,-33.78366010000001
150.8239367,-34.0902608
150.9103845,-34.3370796
151.0976792,-33.8831243
151.2168407,-33.8230887
151.2149656,-33.8047071
151.1828147,-33.7988401
151.1743448,-33.8049107
150.9133497,-34.3764526
151.1179513,-33.8836893
151.1560454,-33.9078268
150.3740963,-34.5505797
151.0814815,-33.7930136
151.1057103,-33.7307248
151.0453098,-33.6490936
150.9833539,-33.9123703
151.2093563,-33.8311669
151.188435,-33.8292258
151.0985437,-33.6781485
150.8805179,-34.4174194
151.0058148,-34.0868111
150.824429,-33.7484221
NA,NA
151.0780675,-33.7752266
151.2148571,-33.8867326
147.3748019,-35.1494828
151.1712037,-33.75939839999999
151.2176308,-33.774454
147.3542785,-35.1333618
NA,NA
147.359737,-35.1227761
150.8952424,-33.9936459
151.7503299,-32.9427549
151.2380736,-33.8284953
151.3217956,-33.6601421
151.1282602,-33.7992948
151.1758848,-33.8226876
151.0390846,-33.955533
150.7195753,-33.7618152
151.2354492,-33.9818812
151.2293887,-33.8843587
151.1745952,-33.8612774
151.2403449,-33.9110892
151.22820720000001,-33.8743615
151.1113992,-33.7497554
151.1679261,-33.7442429
150.9595737,-33.7431479
151.1162001,-33.7159851
150.9763975,-33.8050115
151.1346305,-33.7621103
150.9824218,-33.8167997
151.6849896,-32.9997508
150.9547486,-34.2787017
151.0259469,-33.9079697
153.2514974,-28.468793
151.2114508,-34.0110192
153.0089929,-28.6153703
150.9326885,-33.7614627
150.9321036,-33.7576895
150.6343607,-33.7719977
153.0991403,-29.4915957
150.4312359,-33.7192456
146.3917098,-34.5559897
153.5913771,-28.79409309999999
144.7854401,-37.7060383
151.1480354,-33.7775537
153.2851179,-28.8138166
153.1215017,-30.280582
151.4828306,-32.81723
151.0823915,-33.7202393
151.0547569,-33.9726832
150.907169,-33.9265899
146.7173174,-35.2288754
NA,NA
151.4920882,-33.3557245
153.5488457,-28.5582504
151.0133212,-33.701356
151.6011017,-32.73681510000001
153.2805903,-28.8059719
150.8931023,-33.9319075
151.1039812,-34.0459165
150.6095044,-34.8834217
150.6914039,-34.0842
151.6554962,-32.9568805
150.8061848,-33.759097
NA,NA
NA,NA
150.8995117,-33.7458282
150.897,-33.7533299
150.9460853,-33.8601487
151.1930244,-33.929232
144.8970893,-35.8155167
151.2394948,-33.9573716
151.0710859,-34.0130095
151.879929,-32.738829
151.8773183,-32.7447604
150.3540226,-32.1416323
150.8832441,-33.9211196
151.6032426,-32.7645032
151.6756333,-30.530066
151.076839,-33.9744783
151.0978612,-34.0291388
153.0777214,-30.1502766
152.943804,-31.02071969999999
151.5675226,-33.2382354
144.7576125,-36.106285
150.1431462,-35.7820103
153.2177151,-29.4622791
151.2638466,-33.89315880000001
149.8382738,-29.453992
146.9297262,-36.053215
150.7309454,-30.7506227
NA,NA
150.069422,-35.9113216
144.0374337,-35.090039
150.8142701,-33.7610464
150.0034779,-34.7138957
153.3436443,-28.3922555
150.8446243,-34.553748
149.5859334,-32.6033376
151.7303446,-32.8884506
150.1245608,-36.2170824
146.0056231,-35.9884536
149.0294553,-34.96768
149.1254844,-31.8220232
142.4176209,-32.3920532
153.000858,-30.6437305
148.9535004,-32.547206
151.1488265,-33.7829434
151.0729512,-33.9493491
151.6060313,-33.1348309
151.0886702,-33.7211207
138.5220715,-35.0052318
151.0937433,-33.7581466
151.0088861,-33.7857974
150.7842613,-33.7553723
151.209792,-33.8108917
151.137111,-33.7347229
151.1164495,-33.6894918
151.1280774,-31.4614474
150.8175553,-34.5623469
153.5339994,-28.4964984
152.5853649,-31.9680445
150.9866276,-33.8676019
149.7127185,-34.7532693
151.1586474,-33.8722957
149.1135152,-33.2945058
150.9539391,-33.81853359999999
150.7838074,-33.7696449
151.3189672,-33.6026235
146.3727176,-33.2152495
150.8344745,-31.7631288
153.3934701,-28.3262327
151.3493918,-33.4043812
151.5761275,-32.602456
151.1561592,-33.9071969
148.1939433,-32.7264872
151.2924955,-33.70894
150.9540117,-33.8067076
151.0723858,-33.736243
153.5846356,-28.6324123
149.2854007,-36.5143214
150.9210983,-31.1075113
150.8685298,-34.4359165
151.107957,-33.718059
150.0705944,-33.4086057
151.1077808,-33.8014048
150.6077692,-34.8832477
-0.2437788,51.6043677
151.2197614,-33.8725234
151.2094229,-33.8950071
NA,NA
151.066747,-33.934724
152.9120877,-31.4336463
152.9076519,-31.4455832
152.7454356,-30.4282614
151.6776173,-32.8987201
153.4367334,-28.3057461
153.5656729,-28.4035128
149.8840726,-36.9338839
151.350778,-33.5263317
151.0563915,-33.9308492
151.1411844,-33.7227372
150.8856276,-33.7259277
150.682896,-31.4995421
150.7223894,-33.7361346
150.5910917,-34.22736039999999
141.4530477,-31.9847532
150.609231,-34.1844937
151.2277482,-33.8330857
150.7509186,-33.5988537
151.0298769,-33.767865
151.0298769,-33.767865
151.0298769,-33.767865
151.1370882,-33.841331
150.8669687,-33.6790894
151.0473632,-33.9471359
149.5382033,-36.9457463
153.3867441,-28.6809713
151.0170901,-33.8235372
153.3920989,-28.3252316
150.7710771,-33.9462867
151.1702211,-33.8629688
151.0549806,-33.808267
151.0408069,-33.8122174
149.9761233,-32.8551459
150.8922013,-33.9164893
151.1387328,-33.9992637
150.8514635,-34.0277111
150.8750323,-32.046834
NA,NA
NA,NA
151.7251611,-32.662361
151.0095441,-33.8895076
151.2650081,-33.7975748
-123.14201,49.151908
153.3446879,-28.7887418
150.5962859,-34.8699085
151.2067359,-33.8101629
151.1599532,-32.5494522
151.1740261,-32.5673761
150.9350807,-33.8527106
151.2470313,-33.9303614
151.1051223,-33.9789174
146.9357319,-36.044486
153.0646832,-30.8908828
146.9522709,-36.0327847
150.5739124,-33.7027192
145.4711973,-38.0824854
151.1396818,-33.8535418
150.9867593,-33.8402647
150.8545301,-34.4273185
151.1009769,-33.7935534
151.0979097,-33.7817297
151.1642161,-33.7248342
151.264917,-33.8088741
150.8994899,-33.8858939
150.1942062,-35.7341677
149.473867,-34.4585694
151.1275148,-33.8822433
147.3562057,-35.1163161
150.7972857,-34.4940339
151.1538219,-33.9605545
151.2170746,-33.8105558
151.2369065,-33.8747866
151.105487,-33.9796649
151.1442794,-33.9086797
150.7749592,-33.7715204
150.9247839,-31.0792303
150.7702963,-33.7699738
147.3778716,-35.0949707
151.656104,-30.507671
150.9183262,-31.1105852
151.0931484,-33.7231866
151.2819946,-33.8744376
151.780891,-32.911302
151.9686062,-32.406847
150.8309599,-33.5303859
152.8284442,-31.0909756
151.0270745,-33.7474677
151.0635569,-34.0328677
150.9318704,-31.0855279
150.6970417,-33.7750979
152.4621102,-31.8893616
149.9776847,-36.7345166
151.532879,-32.7258464
147.5411823,-34.44435350000001
152.0247398,-29.0539985
NA,NA
151.2289506,-33.6821582
150.9084188,-33.9398084
153.2801679,-28.67354379999999
153.04479130000001,-28.8605795
151.491402,-33.349327
151.4928666,-33.3468201
151.2471764,-33.7837516
NA,NA
151.2068292,-33.7394213
151.2059533,-33.8340446
151.0974061,-33.7114277
151.2367154,-33.8277269
151.2436911,-33.9069896
150.770972,-34.4702089
151.235159,-33.818452
152.9913094,-30.81922
151.0724572,-34.0017225
153.1830318,-28.6839946
150.8759061,-34.4232996
145.0141821,-37.9218264
149.6530664,-35.0837322
146.9839651,-36.0480184
152.1771429,-32.6715849
145.5707467,-35.8152997
150.7556292,-34.556587
143.3381995,-35.0309433
148.9107454,-31.4393417
151.1325331,-33.8056876
151.5510479,-33.2679753
151.2190428,-33.7227121
151.2856206,-33.6768125
150.796392,-33.7433765
150.9905152,-33.7441715
148.2215324,-35.3080733
153.2754113,-28.5787167
153.5416613,-28.1757735
151.1044362,-33.8756851
152.8988763,-30.211107
151.0005721,-33.7311971
147.2519333,-35.192561
153.0213869,-30.4963158
150.9878141,-33.8917564
151.6471604,-32.6963571
151.5782744,-33.0691558
149.2313941,-35.3675755
151.7196204,-32.9070222
150.6053567,-33.8896907
151.214125,-29.958235
147.8341897,-31.70149199999999
-73.8990099,40.9279149
152.7312173,-31.4690535
149.4509256,-30.22385779999999
148.9552763,-32.5603715
153.0911606,-30.3549471
141.9155548,-34.1094387
151.5490974,-33.2703376
NA,NA
NA,NA
146.8973753,-36.0769963
149.547098,-33.404316
151.0632829,-33.7719112
149.0706812,-33.276788
151.4576463,-32.8158934
150.810746,-33.7519921
150.6698275,-31.669353
151.6791599,-32.99264530000001
150.801923,-33.6204081
151.6601675,-33.0231265
150.608163,-33.669712
NA,NA
151.1216829,-34.0356941
151.1136282,-33.9519731
152.5039298,-30.8160683
151.5040353,-30.6437334
153.419616,-28.824273
153.0061198,-30.5923342
152.6107994,-28.3903178
151.3282384,-33.4948317
150.6151543,-33.7208454
144.3948326,-35.4666528
151.4292793,-33.2850408
153.3501886,-29.4387799
153.5304578,-28.2150413
148.9153267,-34.8460579
151.0555222,-33.7939208
146.1943912,-34.250488
148.6482817,-32.7526521
150.5712531,-29.54470929999999
150.8584,-34.5544751
148.3058509,-34.3084566
152.923742,-29.67279
153.3887438,-28.5554462
152.367433,-31.867251
150.8932411,-34.4273505
151.2464477,-33.8749113
150.8972277,-33.7223506
141.462813,-31.9825449
150.3619123,-28.6147415
141.4540244,-31.9513899
153.0477351,-28.8676928
153.0379002,-28.8555081
146.9479363,-36.0501467
151.0957838,-33.9642556
152.4624456,-31.8898337
144.7633521,-36.1147051
148.9906812,-28.9802043
149.7636924,-30.3435974
147.3477508,-35.1463809
153.5397063,-28.1949309
148.1216945,-30.0200788
148.9423726,-32.5554421
150.9015112,-33.7913049
153.577072,-28.256891
144.9098317,-37.5905142
147.3607674,-35.1156739
144.6052972,-37.8759416
145.4706404,-38.0732588
145.1492627,-38.049101
151.2902508,-33.7412371
145.4058951,-36.3895761
145.5871524,-38.6093165
145.5934642,-38.5945212
145.7274092,-38.6306587
144.9208392,-37.6991225
145.0984259,-37.7619336
145.1666453,-38.1415157
145.411157,-38.053524
-81.7485557,32.4301298
145.13128939999999,-37.7870472
145.260327,-38.090318
-81.63459999999999,38.351234
NA,NA
150.8175553,-33.9474288
150.843355,-33.7686642
153.0133529,-30.288815
145.0548933,-37.8900946
NA,NA
151.681473,-32.9026841
144.7288648,-37.8989627
145.368014,-37.797463
148.0638439,-35.3103993
145.2947738,-38.0867416
145.2588117,-38.00063
NA,NA
144.9838263,-37.8876745
145.3451107,-37.9199765
150.6498833,-31.351145
144.7980778,-37.7194913
73.93368079999999,18.5372753
145.354056,-37.7546645
145.253389,-38.0731335
145.4074304,-37.9209103
145.2243642,-37.8654378
NA,NA
150.5532355,-34.9317451
NA,NA
150.6657319,-33.7813657
147.1312452,-36.672814
-79.80449569999999,43.1208326
-82.553596,35.589289
174.7644881,-36.85088270000001
-71.89367399999999,45.4042669
NA,NA
NA,NA
153.5332684,-28.1942166
145.5086618,-38.0636904
145.1149036,-37.9410394
144.9974416,-37.7771657
145.0849843,-37.8273458
151.1780352,-33.9127868
153.2929692,-28.8305872
142.9256355,-37.2892424
143.8191999,-37.5523315
144.9417672,-37.6694712
145.2385744,-37.9877788
145.401663,-38.067906
144.1357463,-36.7357002
144.9645608,-37.7162152
151.0511355,-31.0556569
145.9366262,-30.0959998
151.1843686,-33.9224772
145.0105436,-37.6653838
145.1791229,-38.2241439
145.0558839,-37.8087014
NA,NA
144.9250964,-37.7046978
147.1484072,-33.0872821
144.9417672,-37.6694712
149.0646819,-30.9459174
151.333919,-33.6310089
144.678796,-37.83750610000001
146.9119998,-36.0583553
151.001139,-33.8848034
147.1890699,-31.5597166
146.0608442,-38.2093029
147.6288315,-37.8297088
151.6459294,-32.8727974
143.4693699,-37.0907571
144.6752374,-37.8382865
144.9082409,-37.7053265
145.3677604,-38.0855909
144.7406458,-37.907269
144.8574708,-37.7843688
145.4419685,-38.0767525
145.1510573,-37.8393891
145.3441214,-36.4903847
146.6930403,-36.3673042
144.7601282,-37.6929586
142.370611,-38.29739989999999
150.8917867,-32.2623671
147.1162711,-35.2673237
145.2121086,-37.99847580000001
145.3250032,-37.7644192
144.9432456,-37.75542780000001
144.9164427,-37.7101815
145.3263595,-38.0825649
146.317749,-36.3718147
145.0265611,-37.6285692
145.1867011,-38.095184
151.0157075,-33.795774
144.918219,-37.659406
144.8586848,-37.765396
142.4661585,-38.3663285
144.9071875,-37.5704587
145.006507,-37.622533
143.7941922,-37.4772972
145.409636,-38.0057336
145.0215024,-37.7011732
144.6384737,-37.9035264
150.9540115,-33.8919591
145.2389979,-37.9948004
150.8611402,-32.0501415
144.5449619,-37.7028389
145.22826,-37.8078295
144.5863819,-37.71513820000001
145.3206133,-38.10771870000001
143.8599295,-37.5402112
145.4313354,-38.0619154
142.9239899,-38.2448735
145.2637982,-37.895095
145.1783116,-38.115488
145.9366262,-30.0959998
146.5510776,-38.2089284
146.0511664,-34.2893703
145.0426625,-37.7403218
144.0784624,-37.8428703
144.770472,-37.9109718
144.9746043,-37.7153976
153.4420094,-28.8452031
150.9803542,-33.8159767
143.7087653,-37.5147002
145.2414217,-38.1134499
144.5654839,-37.7071177
145.2002901,-37.9809206
145.2216053,-37.9883228
145.1588828,-37.9399582
145.2307975,-37.8916514
144.5813463,-37.4850229
145.8544002,-38.1332338
143.8399651,-37.5660012
145.0917686,-38.0099825
145.2309485,-37.8173071
144.7528325,-37.7465748
153.3392297,-29.0754292
145.0243779,-37.6210293
150.9177784,-33.8575945
148.0064111,-33.3756965
143.8334003,-37.5862231
144.358921,-36.8045909
144.8983647,-37.5369544
145.4619053,-36.3990544
144.2721731,-36.765007
148.115466,-30.0244164
144.3225502,-38.3083256
153.2754252,-28.3132302
153.2056052,-28.3528124
144.8042595,-37.7256966
145.4352639,-38.0657671
144.4222539,-37.653478
144.9763594,-37.41232290000001
149.1171856,-33.2808262
148.1730483,-33.1477472
153.2306129,-28.6013156
145.6504068,-37.7525339
144.7338047,-37.8410081
153.4584902,-28.5566213
144.9394642,-37.5947545
145.124204,-37.716918
143.7837064,-37.5437355
151.5588152,-32.7338594
145.0697186,-38.2652754
142.16345,-34.2342545
146.8812168,-35.9571651
145.122916,-38.055758
148.6365899,-32.2428952
145.4203603,-38.0722776
151.0385189,-33.770818
145.1358374,-37.9418246
145.1705051,-37.9719501
145.1015472,-38.197792
145.2960522,-38.1207107
144.6771533,-37.8348396
144.6095811,-37.8953047
144.8581461,-37.7549682
150.598852,-34.8497036
145.4203603,-38.0722776
145.9615183,-38.4706276
144.904597,-37.5990094
148.5887863,-32.2514035
149.0890932,-33.2987813
143.8236961,-37.6041378
144.351392,-36.8024006
145.9280955,-38.1571481
142.7783963,-34.5886182
144.8376956,-38.4226943
150.883914,-33.8589794
144.9595058,-37.5335173
151.002406,-33.9073272
145.1474351,-37.9397952
143.5432978,-35.346424
147.0651696,-36.88784709999999
144.3231614,-38.1803734
147.607733,-37.8202503
145.2636072,-37.9787905
152.5676339,-28.8914271
145.3102859,-37.751821
145.1918663,-37.970565
147.0397866,-38.1067515
145.0397874,-37.7672824
147.9914872,-29.4254032
151.6056562,-33.027745
144.9037911,-37.8653098
150.7056719,-34.0318418
151.6646492,-32.9535862
147.038648,-36.251207
145.1426595,-37.0318331
151.3297243,-33.623976999999996
151.5935675,-30.9759605
144.7266917,-37.717068
145.3729914,-38.0812553
145.2884148,-38.149864
145.3386309,-38.1140985
148.6955938,-33.1850575
144.8538519,-37.7864739
150.9928796,-33.7892071
151.6714753,-32.9381686
144.5673094,-38.1745264
145.1488539,-37.9673185
151.1229799,-33.8881482
150.9769239,-33.7074307
148.5786414,-29.5443848
147.3273575,-35.1251701
146.1599179,-38.2140087
149.0743589,-33.2659
143.5453777,-35.3280807
151.1302822,-33.7317333
142.6149676,-37.8828508
144.7063486,-37.5809465
144.879253,-37.623771
144.6606587,-37.85536949999999
145.0115836,-37.6824936
145.2896206,-38.1111283
151.47563,-33.2481332
151.0905129,-33.7023697
145.1633893,-37.6777701
151.1613256,-33.9184785
145.0512767,-37.8765112
151.1189752,-33.9399888
151.0845981,-33.9467438
151.3409571,-33.423519400000004
145.0023255,-37.6101575
145.0450252,-38.2196198
145.1110742,-38.1769343
145.2406378,-37.8609694
148.4763678,-31.3329189
145.2919959,-38.0089973
144.9071949,-37.52817659999999
145.1615135,-38.1168914
151.0990214,-33.8866419
145.0008454,-37.4237782
149.111754,-33.2977284
143.8043135,-37.5898479
145.088207,-37.902154
145.0403294,-37.9028898
151.2068747,-33.9070931
145.016326,-37.841479
144.8694905,-37.8435992
144.6599329,-37.8558492
144.8771833,-37.8118736
151.4742777,-33.1150036
146.1778907,-38.0750463
144.5483006,-37.7902864
151.4335627,-33.4234918
144.5683371,-37.6800605
144.871289,-37.781078
144.6111661,-37.8648342
144.639342,-37.9213046
145.2819054,-37.8010253
145.0357083,-37.88886600000001
145.0777294,-37.6499865
151.1200749,-33.773688
151.11604,-33.8716585
144.968995,-37.759021
151.3458789,-33.5126747
145.0614827,-37.8076546
151.0785698,-33.9765801
149.0762613,-33.2617311
150.7970999,-33.8034381
144.6678205,-37.7261301
150.8908552,-34.4245254
150.9385057,-33.8860305
145.2161352,-37.9816424
144.9058544,-37.5365686
150.7854709,-34.5136173
150.4613603,-35.3387825
151.1390324,-33.8290572
144.6766522,-37.8229361
151.2903774,-33.7290186
151.0438946,-33.8052551
151.2353708,-33.9794743
151.236752,-33.9351811
151.1872512,-33.8813625
151.1235652,-34.0321575
153.1236205,-30.3026819
144.2054899,-36.7433165
145.0257133,-37.8882206
150.4261848,-33.7230982
144.7443225,-37.36195
151.5287956,-32.7644184
145.3124051,-37.8000037
145.0517007,-37.9057182
144.6486165,-37.8883946
145.2460984,-37.8540255
151.86594,-32.7398027
150.5781226,-34.2040477
144.6297609,-37.7129914
151.6630739,-32.7912359
151.1903929,-33.9036246
151.2078413,-33.9161883
151.1242314,-33.9601903
145.0377535,-37.8893949
148.1702302,-33.1273249
151.0166398,-33.8080167
148.6320337,-32.274279
145.0425979,-37.7164083
150.8364223,-34.5683694
150.9215758,-33.8572316
145.0050228,-37.6211727
145.2484941,-37.9700472
150.906601,-33.6242353
150.2039593,-35.7429807
149.570831,-33.4333592
151.1958251,-33.9009195
151.1857323,-33.9235476
150.834833,-34.5652841
150.7679094,-34.0256149
145.311064,-37.985688
150.4600028,-35.3457761
145.2969412,-38.006481
145.0616123,-37.7441
145.0203731,-37.8528306
150.7237624,-33.7555102
151.0820275,-33.9069921
145.3422111,-38.0950198
145.265849,-38.1089758
145.272137,-38.00128
150.8541175,-33.7868757
150.9940391,-33.747412
150.9959489,-33.729636
145.0027095,-37.6182352
144.3034511,-38.2049346
145.048965,-37.87589699999999
145.0355359,-38.2363543
149.5433992,-33.3790118
151.0000869,-33.7648252
150.7720951,-34.020994
144.6150218,-37.872053
145.2110333,-38.0800125
151.6726865,-33.0101436
144.2336808,-36.7870242
150.8872918,-33.7010671
144.923129,-37.7077653
150.9464158,-33.7863949
144.7474684,-37.7581223
149.4501257,-35.5853893
153.5306598,-28.6863672
147.2167993,-34.3474784
143.8426191,-37.5780644
144.9425769,-37.5994209
150.915646,-33.6816717
153.5228326,-28.6838188
150.6052639,-33.889681
145.0582312,-37.74334040000001
145.0816045,-37.6558077
147.0063944,-36.0442294
151.0997859,-33.9127572
150.8846042,-33.857139
143.1474863,-38.2359866
145.0857887,-37.7306065
144.3426265,-38.1301028
150.8654005,-33.86972009999999
144.2941678,-36.7518831
150.8748119,-33.7059656
150.9263253,-33.7783594
145.3666235,-37.85475599999999
150.9526208,-33.9315532
144.95535,-37.8185707
145.7193862,-38.0962351
151.0975199,-34.0384013
142.853341,-35.509207
145.0455698,-37.6948507
151.0354231,-34.0209662
149.232543,-35.3701766
150.7890128,-34.2043845
142.4750083,-38.3746591
151.010887,-33.9289929
145.0610309,-37.7304675
145.0551448,-37.9134391
145.1113247,-37.8360815
145.3317565,-38.1220092
142.5682987,-33.3824207
144.7115594,-37.576873
144.9348586,-37.5990828
147.6303322,-37.8143924
145.0448372,-37.7511275
153.3166394,-28.8172444
147.2030331,-34.8225279
151.099886,-33.7361195
144.9644307,-37.8000106
144.9662626,-37.810445
145.0053782,-37.8842525
145.1080622,-37.8671309
150.8848572,-33.8959192
144.3460511,-38.11190819999999
151.0057256,-33.9188318
144.6319034,-37.9196737
145.264418,-37.988902
152.935992,-29.7174477
144.9002228,-37.8054208
144.5567771,-37.7012984
150.8201896,-33.6965717
145.4561178,-38.0599625
151.1922588,-33.822867
151.1766167,-33.90648230000001
151.6249605,-32.7653988
151.1549018,-33.9009896
147.3507953,-35.07437609999999
145.0260595,-37.9210827
151.2098841,-33.8815688
145.1169178,-37.7881711
144.6054682,-37.50476
144.5634713,-37.7013728
150.7639489,-34.4733505
151.5177459,-32.7013489
150.8170979,-33.7620239
144.9598499,-37.7711452
150.9791254,-33.8126199
151.2074749,-33.8222349
145.2996407,-37.7946081
144.8937961,-37.598494
151.1889515,-33.8922695
143.8394772,-37.5824321
144.8462137,-37.8416582
145.277788,-37.9853191
149.0902043,-33.3174257
150.9225917,-31.1268591
145.2510851,-38.457694
144.455,-37.2485971
145.0112928,-38.2694114
145.005629,-37.6055667
150.9183279,-33.7189513
144.335075,-38.13524049999999
151.1016151,-33.8913777
149.0925615,-33.2841477
144.9321921,-37.6659905
150.9463477,-33.7921079
150.9608036,-33.697335
151.02485,-33.8621369
150.9405066,-33.8345435
145.1532193,-37.9828316
151.6485819,-32.804155
144.9329477,-37.63247399999999
145.5707526,-35.8152668
144.6472433,-37.8544212
144.7242566,-37.8293585
150.6826397,-33.7644573
153.3463691,-28.81956629999999
153.3997651,-28.3401191
144.8000363,-37.7815382
151.1663784,-33.8160774
153.2908511,-28.8144368
145.4034734,-38.0693247
149.1018403,-33.2494716
143.6604876,-38.7514641
150.8545395,-33.9184434
151.275872,-33.731942600000004
145.2555954,-38.0298034
150.9244537,-33.8809763
144.7714593,-37.77066689999999
150.7256739,-33.7482131
145.1429509,-38.1101601
144.7267887,-37.8271753
144.9277414,-37.6208946
145.027721,-37.6113439
144.6991215,-37.71797530000001
150.842719,-33.9391938
144.7584304,-37.9104475
153.2724765,-28.8210609
150.8950811,-33.8559969
144.9208822,-37.7174412
144.9514121,-36.2545934
145.1578265,-38.1130428
145.00456,-37.8821
150.956444,-33.868879
151.4773656,-33.2519908
144.9974584,-37.8911924
144.9088394,-37.7528243
145.0917686,-38.0099825
150.245712,-30.9733905
144.4626217,-37.2488013
151.4810575,-32.8204612
145.2369208,-37.9129133
144.923129,-37.7077653
150.2473621,-30.9906205
147.5709861,-34.8735583
151.0684928,-33.9180386
145.3426522,-38.0892149
144.9910125,-37.5391235
145.1388099,-37.7861617
145.2735347,-38.07483209999999
145.3190889,-37.9776138
150.977695,-33.912321
144.8619274,-37.7663284
149.7519818,-37.5603584
151.6928469,-32.9622419
145.722918,-35.3558693
145.0001935,-37.8113906
150.7122007,-33.7422632
150.7412043,-34.0384389
145.2496165,-37.8896518
145.189656,-38.1704104
151.1424777,-33.7976676
142.3999405,-36.2446749
150.8806574,-33.9179398
148.6255123,-32.2574039
146.9445144,-36.0431645
150.9300523,-33.738256
144.5917508,-37.4625519
144.897751,-37.7458768
145.1086959,-37.80106
150.8127933,-33.7806597
153.5577259,-28.2335079
151.1046638,-29.7667372
150.8641842,-33.6851501
144.7620245,-37.72141
145.4058519,-38.0573127
150.9543028,-33.804892100000004
152.8951494,-31.4434792
150.9715822,-33.7118499
144.9990439,-37.8274398
145.2032441,-37.9757029
145.1748827,-37.774942
145.1241252,-37.8807195
144.9218927,-37.7535943
145.0528475,-37.9073301
